"","SUBJECT","Stair","Mean","SD","CIwidth","Hemifield","Eccentricity","ART","Spelling","VisWM","Native_English_reader","Native_Latin_reader"
"1435","342","RNstair",0.247426157406266,0.0238388685475364,0.0789972147443025,"Right","Near",15,80,49,"Y","Y"
"1436","342","RFstair",0.568759135816406,0.0220581119944939,0.0726013702222138,"Right","Far",15,80,49,"Y","Y"
"1437","342","LFstair",0.700878337269028,0.022540636151295,0.0742860908429633,"Left","Far",15,80,49,"Y","Y"
"1438","342","RPstair",0.544824519962988,0.0216245946154256,0.0722787921531148,"Right","Peripheral",15,80,49,"Y","Y"
"1439","343","LFstair",0.844378280524277,0.0230960384959259,0.076443343837086,"Left","Far",0,74,44,"Y","Y"
"1440","343","LPstair",0.898565873333836,0.0223558600444943,0.0737404436141222,"Left","Peripheral",0,74,44,"Y","Y"
"1441","343","RNstair",0.678419119228598,0.0230199270526407,0.0761050013130903,"Right","Near",0,74,44,"Y","Y"
"1442","343","RPstair",0.500182593076452,0.0213336951799634,0.0699330533331812,"Right","Peripheral",0,74,44,"Y","Y"
"1443","343","RFstair",0.61976145525746,0.0216685409269976,0.0708177441207051,"Right","Far",0,74,44,"Y","Y"
"1444","343","LNstair",0.527180962221654,0.0229176585408276,0.0758136775657082,"Left","Near",0,74,44,"Y","Y"
"1445","345","LPstair",0.728993890707998,0.0226940423022757,0.0752459833299298,"Left","Peripheral",11,83,50,"Y","Y"
"1446","345","RNstair",0.198874834094578,0.0250250527723358,0.0831568142783459,"Right","Near",11,83,50,"Y","Y"
"1447","345","RFstair",0.438330513578927,0.0598733944609832,0.162931631592025,"Right","Far",11,83,50,"Y","Y"
"1448","345","RPstair",0.454727448127146,0.0285422224033465,0.0879377741805401,"Right","Peripheral",11,83,50,"Y","Y"
"1449","345","LFstair",0.494349538894909,0.0216329756611669,0.0723282768214673,"Left","Far",11,83,50,"Y","Y"
"1450","345","LNstair",0.290275904440352,0.0234915080927062,0.0781817665215277,"Left","Near",11,83,50,"Y","Y"
"1451","348","LNstair",0.550745595600433,0.0225656153253025,0.0746606247368463,"Left","Near",8,87,39,"Y","Y"
"1452","348","RNstair",0.349342134151602,0.0225989674348943,0.0748248451204941,"Right","Near",8,87,39,"Y","Y"
"1453","348","RFstair",0.521470866248875,0.0218187071492242,0.072038638041558,"Right","Far",8,87,39,"Y","Y"
"1454","348","LFstair",0.578708316411342,0.021537917417056,0.0707966058958415,"Left","Far",8,87,39,"Y","Y"
"1455","348","LPstair",0.657372989442389,0.0220087784932918,0.0729143442259371,"Left","Peripheral",8,87,39,"Y","Y"
"1456","348","RPstair",0.317824453640166,0.0285573955784412,0.094228348991978,"Right","Peripheral",8,87,39,"Y","Y"
"1457","349","RPstair",0.536108199951554,0.0218440129038524,0.0728410780303185,"Right","Peripheral",5,86,54,"Y","Y"
"1458","349","LFstair",0.946558022405601,0.0223860181454065,0.0749333949934937,"Left","Far",5,86,54,"Y","Y"
"1459","349","LPstair",0.633028593466089,0.0215947780544346,0.0720501934832612,"Left","Peripheral",5,86,54,"Y","Y"
"1460","349","LNstair",0.597162351299452,0.0223730108475239,0.0741777735335032,"Left","Near",5,86,54,"Y","Y"
"1461","349","RNstair",0.248178491583795,0.02375533640333,0.0786682182752989,"Right","Near",5,86,54,"Y","Y"
"1462","349","RFstair",0.510442995827733,0.0221461197709255,0.0729342692853727,"Right","Far",5,86,54,"Y","Y"
"1463","350","LNstair",0.533654421142412,0.0214198717845026,0.0716003305183608,"Left","Near",6,71,57,"Y","Y"
"1464","350","LFstair",0.57301775756313,0.0221747055686305,0.0738224384150654,"Left","Far",6,71,57,"Y","Y"
"1465","350","RFstair",0.485807682392921,0.0222546236192247,0.0740506436697101,"Right","Far",6,71,57,"Y","Y"
"1466","350","RPstair",0.572535027467629,0.0213606069495218,0.0711811585037878,"Right","Peripheral",6,71,57,"Y","Y"
"1467","350","LPstair",0.672522463707137,0.0220583012395829,0.0733572081618261,"Left","Peripheral",6,71,57,"Y","Y"
"1468","350","RNstair",0.441869778723735,0.0227941614527672,0.0753014137310428,"Right","Near",6,71,57,"Y","Y"
"1469","351","LFstair",0.779764884269486,0.0220116175993621,0.0723757110297449,"Left","Far",2,69,49,"Y","Y"
"1470","351","LPstair",0.743787304089771,0.0229135808970132,0.0758517690676198,"Left","Peripheral",2,69,49,"Y","Y"
"1471","351","RNstair",0.26374075481111,0.0225547366733943,0.0749600017035368,"Right","Near",2,69,49,"Y","Y"
"1472","351","LNstair",0.879077609001429,0.022598065450775,0.0748816526578967,"Left","Near",2,69,49,"Y","Y"
"1473","351","RPstair",0.583428197497216,0.021373458943833,0.0714328009752785,"Right","Peripheral",2,69,49,"Y","Y"
"1474","351","RFstair",0.545161329501145,0.0213240879777354,0.0713494945771155,"Right","Far",2,69,49,"Y","Y"
"1475","352","LFstair",0.500052260865234,0.0249166895135144,0.0819453735743308,"Left","Far",14,67,48,"Y","Y"
"1476","352","LPstair",0.838076900734099,0.0229427256824645,0.0758133405255497,"Left","Peripheral",14,67,48,"Y","Y"
"1477","352","LNstair",0.167780280471631,0.0251991550750789,0.0834365602436608,"Left","Near",14,67,48,"Y","Y"
"1478","352","RPstair",0.527045465045476,0.0213427080508415,0.0708741581575645,"Right","Peripheral",14,67,48,"Y","Y"
"1479","352","RNstair",0.197045767785752,0.0358271207829846,0.116915221997024,"Right","Near",14,67,48,"Y","Y"
"1480","352","RFstair",0.546342799397299,0.0229907492658283,0.0760820643246124,"Right","Far",14,67,48,"Y","Y"
"1481","355","LFstair",0.540304857571509,0.0219203151244754,0.0719584061916425,"Left","Far",13,71,51,"Y","Y"
"1482","355","LPstair",0.673085535326476,0.0231344905724584,0.0763058229201046,"Left","Peripheral",13,71,51,"Y","Y"
"1483","355","LNstair",0.484028400864193,0.0227180529128255,0.075303002848239,"Left","Near",13,71,51,"Y","Y"
"1484","355","RFstair",0.34490525246337,0.0225879752870781,0.0750832009798699,"Right","Far",13,71,51,"Y","Y"
"1485","355","RPstair",0.537176977772037,0.0215736150286169,0.071653946360163,"Right","Peripheral",13,71,51,"Y","Y"
"1486","355","RNstair",0.319803603824731,0.0325560168659813,0.103941454868642,"Right","Near",13,71,51,"Y","Y"
"1487","356","RPstair",0.469888096405294,0.0213812162905034,0.0698425010214084,"Right","Peripheral",6,63,49,"Y","Y"
"1488","356","RNstair",0.214721681565561,0.0264800196870737,0.0879417005125172,"Right","Near",6,63,49,"Y","Y"
"1489","356","RFstair",0.428184859161092,0.0231282932683116,0.076098739371592,"Right","Far",6,63,49,"Y","Y"
"1490","356","LNstair",0.545981434358395,0.0234361939059725,0.0772251625402429,"Left","Near",6,63,49,"Y","Y"
"1491","356","LFstair",0.602318982587623,0.0215675938448439,0.0717226502069538,"Left","Far",6,63,49,"Y","Y"
"1492","356","LPstair",0.652441154124046,0.0219411944493836,0.0728860215438046,"Left","Peripheral",6,63,49,"Y","Y"
"1493","357","LPstair",0.708024242942958,0.0224588072646666,0.0741545546738599,"Left","Peripheral",3,68,38,"Y","Y"
"1494","357","RNstair",0.316542333083572,0.0224613708944667,0.0744842751137657,"Right","Near",3,68,38,"Y","Y"
"1495","357","LNstair",0.397591468659081,0.0226411637231956,0.0748020767320763,"Left","Near",3,68,38,"Y","Y"
"1496","357","LFstair",0.508148354545454,0.0215389126093099,0.0711923913564094,"Left","Far",3,68,38,"Y","Y"
"1497","357","RPstair",0.618799108384831,0.0222109336949799,0.0731793545669669,"Right","Peripheral",3,68,38,"Y","Y"
"1498","357","RFstair",0.521951808562649,0.0214762604844618,0.0712485329291658,"Right","Far",3,68,38,"Y","Y"
"1499","358","RPstair",0.611746884273404,0.0259447730346697,0.0857485226208744,"Right","Peripheral",8,79,38,"Y","Y"
"1500","358","LFstair",0.567132352269193,0.0224213615086414,0.0741576544578342,"Left","Far",8,79,38,"Y","Y"
"1501","358","RFstair",0.420068993578146,0.021658422763421,0.0709423277425602,"Right","Far",8,79,38,"Y","Y"
"1502","358","LNstair",0.460386490195926,0.0230017938563059,0.0764248661004381,"Left","Near",8,79,38,"Y","Y"
"1503","358","LPstair",0.596889869914972,0.0219596024168472,0.0728697038359395,"Left","Peripheral",8,79,38,"Y","Y"
"1504","358","RNstair",0.191665992246157,0.0232507983018602,0.076951064834319,"Right","Near",8,79,38,"Y","Y"
"1505","360","RPstair",0.467005630687731,0.0217628380799309,0.0723874910068373,"Right","Peripheral",7,78,35,"Y","Y"
"1506","360","LNstair",0.44063916232452,0.0223129082406093,0.073591660834362,"Left","Near",7,78,35,"Y","Y"
"1507","360","LFstair",0.490958696985432,0.0222520451986835,0.0732662181343904,"Left","Far",7,78,35,"Y","Y"
"1508","360","LPstair",0.56872051001369,0.0214653787973693,0.0704340816870485,"Left","Peripheral",7,78,35,"Y","Y"
"1509","360","RFstair",0.256195587619016,0.0226714417284463,0.0751915130335685,"Right","Far",7,78,35,"Y","Y"
"1510","360","RNstair",0.181920331276437,0.0246876623937827,0.0816911907396337,"Right","Near",7,78,35,"Y","Y"
"1511","361","LFstair",0.623478257073529,0.022332490576805,0.0741871834900035,"Left","Far",3,75,52,"Y","Y"
"1512","361","LPstair",0.828992990292482,0.0252529838807101,0.0838462054929232,"Left","Peripheral",3,75,52,"Y","Y"
"1513","361","RNstair",0.186286970427373,0.0235750622067469,0.0775861322130236,"Right","Near",3,75,52,"Y","Y"
"1514","361","RPstair",0.344303039049583,0.0241754028916115,0.079196987527017,"Right","Peripheral",3,75,52,"Y","Y"
"1515","361","RFstair",0.496696146836284,0.0227470701486533,0.0753031603412587,"Right","Far",3,75,52,"Y","Y"
"1516","361","LNstair",0.172471877238361,0.024162155235282,0.0800564308338296,"Left","Near",3,75,52,"Y","Y"
"1517","364","LFstair",0.252242473918137,0.0250068233099254,0.0828024401327072,"Left","Far",6,86,53,"Y","Y"
"1518","364","LPstair",0.515673092233009,0.0227003893507332,0.0753507715417682,"Left","Peripheral",6,86,53,"Y","Y"
"1519","364","LNstair",0.233360405801895,0.0229753276044684,0.0760035967842386,"Left","Near",6,86,53,"Y","Y"
"1520","364","RFstair",0.318865198823682,0.0224385562263847,0.0742370973348903,"Right","Far",6,86,53,"Y","Y"
"1521","364","RPstair",0.490179004953333,0.0215338729024374,0.0706591430771328,"Right","Peripheral",6,86,53,"Y","Y"
"1522","364","RNstair",0.160334049453865,0.024227391351599,0.0806990105492537,"Right","Near",6,86,53,"Y","Y"
"1523","365","RPstair",0.592293986421851,0.0214801169034672,0.0715225826826904,"Right","Peripheral",9,73,45,"Y","Y"
"1524","365","RNstair",0.469367275685689,0.0213816396965296,0.0698062463696485,"Right","Near",9,73,45,"Y","Y"
"1525","365","RFstair",0.647775373822217,0.0216211915250395,0.0715372880799213,"Right","Far",9,73,45,"Y","Y"
"1526","365","LNstair",0.560876298878998,0.0216457054607755,0.0712789472693535,"Left","Near",9,73,45,"Y","Y"
"1527","365","LFstair",0.668959792511514,0.0217836383048029,0.0713693284266269,"Left","Far",9,73,45,"Y","Y"
"1528","365","LPstair",0.631284408480234,0.0218436913963016,0.0722936934032229,"Left","Peripheral",9,73,45,"Y","Y"
"1529","366","LPstair",0.570788753431159,0.022507669830438,0.0744234336025654,"Left","Peripheral",9,72,51,"Y","Y"
"1530","366","RNstair",0.324208793511058,0.0242051282788575,0.0792431794412142,"Right","Near",9,72,51,"Y","Y"
"1531","366","LNstair",0.493098759854059,0.0222525959070746,0.0738950891252659,"Left","Near",9,72,51,"Y","Y"
"1532","366","LFstair",0.385783117236554,0.0219094122609415,0.0730567176363841,"Left","Far",9,72,51,"Y","Y"
"1533","366","RFstair",0.572825569861325,0.0213697656257843,0.0712714876692174,"Right","Far",9,72,51,"Y","Y"
"1534","366","RPstair",0.568639443545677,0.0231053865615605,0.0765467138613161,"Right","Peripheral",9,72,51,"Y","Y"
"1535","367","LNstair",0.448299365160296,0.0255081912666742,0.0841327957600354,"Left","Near",20,82,51,"Y","Y"
"1536","367","LFstair",0.488803680475119,0.0215276573663136,0.0707478376264378,"Left","Far",20,82,51,"Y","Y"
"1537","367","RFstair",0.458720208111585,0.0305472402174492,0.0855311260999844,"Right","Far",20,82,51,"Y","Y"
"1538","367","RPstair",0.54890320503561,0.0227786414321648,0.0752654553736352,"Right","Peripheral",20,82,51,"Y","Y"
"1539","367","LPstair",0.475827455128726,0.0216568545476313,0.0723156655447522,"Left","Peripheral",20,82,51,"Y","Y"
"1540","367","RNstair",0.182888582803994,0.0333447277854529,0.10844475267689,"Right","Near",20,82,51,"Y","Y"
"1541","371","LNstair",0.264330758693928,0.0239431379179656,0.07852389758875,"Left","Near",16,70,30,"Y","Y"
"1542","371","LPstair",0.540659551895021,0.0239115940579162,0.079347659581139,"Left","Peripheral",16,70,30,"Y","Y"
"1543","371","RNstair",0.402599533867748,0.0228678000628249,0.0756120321868373,"Right","Near",16,70,30,"Y","Y"
"1544","371","RFstair",0.639639596566691,0.0219746930124695,0.0722558355103354,"Right","Far",16,70,30,"Y","Y"
"1545","371","LFstair",0.468020781307426,0.0217104557036029,0.0718441366051248,"Left","Far",16,70,30,"Y","Y"
"1546","371","RPstair",0.579766657110207,0.0223521300180149,0.0737642387004256,"Right","Peripheral",16,70,30,"Y","Y"
"1547","372","LFstair",0.711336842165206,0.0219226566765737,0.0725057115782941,"Left","Far",4,62,55,"N","Y"
"1548","372","LPstair",0.697425593733026,0.0221607516722493,0.0734358626723969,"Left","Peripheral",4,62,55,"N","Y"
"1549","372","RNstair",0.207122082283488,0.0230292888541109,0.0759825326903978,"Right","Near",4,62,55,"N","Y"
"1550","372","RPstair",0.289107057003882,0.0225803100909294,0.0748253741156463,"Right","Peripheral",4,62,55,"N","Y"
"1551","372","RFstair",0.334047043463079,0.0224785405639422,0.074739877373046,"Right","Far",4,62,55,"N","Y"
"1552","372","LNstair",0.367798942164671,0.022085965048459,0.0729761062103618,"Left","Near",4,62,55,"N","Y"
"1553","373","LNstair",0.162744843920311,0.0234513583150891,0.0772861421598215,"Left","Near",6,78,56,"Y","Y"
"1554","373","LFstair",0.353406108208301,0.0223088650290608,0.0742290882315721,"Left","Far",6,78,56,"Y","Y"
"1555","373","LPstair",0.540308560725198,0.0215239229802312,0.0705587872539836,"Left","Peripheral",6,78,56,"Y","Y"
"1556","373","RNstair",0.253530892766246,0.0237317048852929,0.0780505756990838,"Right","Near",6,78,56,"Y","Y"
"1557","373","RFstair",0.594204437886851,0.0220798464885049,0.0736235432558464,"Right","Far",6,78,56,"Y","Y"
"1558","373","RPstair",0.640806556756127,0.0219390189833703,0.0721786119923844,"Right","Peripheral",6,78,56,"Y","Y"
"1559","375","LPstair",0.44895356742124,0.0218782602765708,0.0718104672193509,"Left","Peripheral",8,82,51,"Y","Y"
"1560","375","RNstair",0.301902976380915,0.108352540856316,0.345517103910747,"Right","Near",8,82,51,"Y","Y"
"1561","375","LNstair",0.175305340617304,0.0273556944469341,0.0900684107992438,"Left","Near",8,82,51,"Y","Y"
"1562","375","LFstair",0.347861352024951,0.0221533762894587,0.0732348399790523,"Left","Far",8,82,51,"Y","Y"
"1563","375","RPstair",0.570366896249138,0.0218343898889083,0.0715424471385179,"Right","Peripheral",8,82,51,"Y","Y"
"1564","375","RFstair",0.500864102674123,0.0217129610961557,0.0713797064125349,"Right","Far",8,82,51,"Y","Y"
"1565","376","RPstair",0.459297278997149,0.0233249529302118,0.077245329607171,"Right","Peripheral",5,74,45,"Y","Y"
"1566","376","LFstair",0.530131778022962,0.0213658433903688,0.0699004247179548,"Left","Far",5,74,45,"Y","Y"
"1567","376","RFstair",0.484020900111116,0.0337816197485682,0.0963420925398239,"Right","Far",5,74,45,"Y","Y"
"1568","376","LNstair",0.39090327632187,0.0221205703071485,0.0727942451239342,"Left","Near",5,74,45,"Y","Y"
"1569","376","LPstair",0.507133326097651,0.021519716827809,0.0715635696677768,"Left","Peripheral",5,74,45,"Y","Y"
"1570","376","RNstair",0.190650474570669,0.0237715708550282,0.0791519925450661,"Right","Near",5,74,45,"Y","Y"
"1571","378","RPstair",0.275710346539678,0.0246012925269729,0.0807832880393467,"Right","Peripheral",16,85,61,"Y","Y"
"1572","378","LFstair",0.378674540945532,0.026538767841399,0.0863942724677352,"Left","Far",16,85,61,"Y","Y"
"1573","378","LPstair",0.505766127188736,0.0224145696416962,0.0744924214975596,"Left","Peripheral",16,85,61,"Y","Y"
"1574","378","LNstair",0.454454439133192,0.0259373099256027,0.0838483071507775,"Left","Near",16,85,61,"Y","Y"
"1575","378","RNstair",0.205176090408429,0.0228639586860433,0.0758171034681641,"Right","Near",16,85,61,"Y","Y"
"1576","378","RFstair",0.331501594948944,0.0263890696009547,0.0857456526348868,"Right","Far",16,85,61,"Y","Y"
"1577","379","LNstair",0.369532474549421,0.0220747264247162,0.0727027146658259,"Left","Near",7,66,38,"Y","Y"
"1578","379","LFstair",0.574101888304926,0.0214555676724944,0.0717755785188977,"Left","Far",7,66,38,"Y","Y"
"1579","379","RFstair",0.401994537222009,0.0221631444566186,0.0735258936624948,"Right","Far",7,66,38,"Y","Y"
"1580","379","RPstair",0.418299517164253,0.0219528554640507,0.0722712785060454,"Right","Peripheral",7,66,38,"Y","Y"
"1581","379","LPstair",0.849183583295266,0.0233402214050342,0.0775368338277389,"Left","Peripheral",7,66,38,"Y","Y"
"1582","379","RNstair",0.225590308742707,0.0232315193378382,0.0767483144870318,"Right","Near",7,66,38,"Y","Y"
"1583","381","LNstair",0.564780073765773,0.0213656320407752,0.071491370545536,"Left","Near",17,78,26,"Y","Y"
"1584","381","LFstair",0.568083411772346,0.0226603285497628,0.0750404410083622,"Left","Far",17,78,26,"Y","Y"
"1585","381","RNstair",0.177695042418832,0.0275127167922014,0.0909417590973717,"Right","Near",17,78,26,"Y","Y"
"1586","381","RFstair",0.110274398646431,0.0252516848826713,0.0838661496443572,"Right","Far",17,78,26,"Y","Y"
"1587","381","RPstair",0.313454304354677,0.0232343242412983,0.0767733266068376,"Right","Peripheral",17,78,26,"Y","Y"
"1588","382","LNstair",0.259901613496004,0.077332779609775,0.264221247961315,"Left","Near",8,60,35,"Y","Y"
"1589","382","LFstair",0.633949919705738,0.0228290766932979,0.0755908813455491,"Left","Far",8,60,35,"Y","Y"
"1590","382","LPstair",0.859271914697188,0.0234069146633005,0.0779446244482895,"Left","Peripheral",8,60,35,"Y","Y"
"1591","382","RNstair",0.342300185452319,0.0225283210322015,0.0745164516461599,"Right","Near",8,60,35,"Y","Y"
"1592","382","RFstair",0.49692990761705,0.021311728402273,0.0708801752134405,"Right","Far",8,60,35,"Y","Y"
"1593","382","RPstair",0.490069545894572,0.0226783838781724,0.0748726146551296,"Right","Peripheral",8,60,35,"Y","Y"
